date,district_code,district,region,latitude,longitude,imd_actual_mm,imd_normal_mm,imd_departure_percent,source_report
2025-04-04,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.00,-100.00,2025/APRIL 2025/daily cum dated 04.04.2025.xls
2025-04-04,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,4.30,0.20,2043.00,2025/APRIL 2025/daily cum dated 04.04.2025.xls
2025-04-05,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.40,1.60,50.00,2025/APRIL 2025/daily cum dated 05.04.2025.xls
2025-04-05,493,Udupi,Coastal Karnataka,13.34,74.74,0.60,0.70,-18.00,2025/APRIL 2025/daily cum dated 05.04.2025.xls
2025-04-05,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.60,0.70,-11.00,2025/APRIL 2025/daily cum dated 05.04.2025.xls
2025-04-06,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,12.00,0.90,1235.00,2025/APRIL 2025/daily cum dated 06.04.2025.xls
2025-04-06,493,Udupi,Coastal Karnataka,13.34,74.74,10.20,0.30,3287.00,2025/APRIL 2025/daily cum dated 06.04.2025.xls
2025-04-06,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.10,0.40,670.00,2025/APRIL 2025/daily cum dated 06.04.2025.xls
2025-04-07,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.30,-100.00,2025/APRIL 2025/daily cum dated 07.04.2025.xls
2025-04-07,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.40,-100.00,2025/APRIL 2025/daily cum dated 07.04.2025.xls
2025-04-07,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.40,-100.00,2025/APRIL 2025/daily cum dated 07.04.2025.xls
2025-04-08,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,0.90,-100.00,2025/APRIL 2025/daily cum dated 08.04.2025.xls
2025-04-08,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.50,-100.00,2025/APRIL 2025/daily cum dated 08.04.2025.xls
2025-04-08,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.50,0.40,765.00,2025/APRIL 2025/daily cum dated 08.04.2025.xls
2025-04-09,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,3.50,1.90,85.00,2025/APRIL 2025/daily cum dated 09.04.2025.xls
2025-04-09,493,Udupi,Coastal Karnataka,13.34,74.74,2.20,0.40,460.00,2025/APRIL 2025/daily cum dated 09.04.2025.xls
2025-04-09,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,4.90,0.40,1131.00,2025/APRIL 2025/daily cum dated 09.04.2025.xls
2025-04-10,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.70,0.60,342.00,2025/APRIL 2025/DAILY CUM DATED 10.04.2025.xls
2025-04-10,493,Udupi,Coastal Karnataka,13.34,74.74,3.70,0.40,820.00,2025/APRIL 2025/DAILY CUM DATED 10.04.2025.xls
2025-04-10,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,1.90,0.70,167.00,2025/APRIL 2025/DAILY CUM DATED 10.04.2025.xls
2025-04-11,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,7.30,2.10,246.00,2025/APRIL 2025/daily cum dated 11.04.2025.xls
2025-04-11,493,Udupi,Coastal Karnataka,13.34,74.74,8.90,1.00,790.00,2025/APRIL 2025/daily cum dated 11.04.2025.xls
2025-04-11,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.20,0.80,-70.00,2025/APRIL 2025/daily cum dated 11.04.2025.xls
2025-04-12,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.10,2.90,-97.00,2025/APRIL 2025/daily cum dated 12.04.2025.xls
2025-04-12,493,Udupi,Coastal Karnataka,13.34,74.74,0.40,2.30,-84.00,2025/APRIL 2025/daily cum dated 12.04.2025.xls
2025-04-12,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.70,1.20,122.00,2025/APRIL 2025/daily cum dated 12.04.2025.xls
2025-04-13,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,4.60,1.70,171.00,2025/APRIL 2025/daily cum dated 13.04.2025.xls
2025-04-13,493,Udupi,Coastal Karnataka,13.34,74.74,2.00,0.80,155.00,2025/APRIL 2025/daily cum dated 13.04.2025.xls
2025-04-13,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.60,0.50,14.00,2025/APRIL 2025/daily cum dated 13.04.2025.xls
2025-04-14,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.80,-100.00,2025/APRIL 2025/daily cum dated 14.04.2025.xls
2025-04-14,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.20,-100.00,2025/APRIL 2025/daily cum dated 14.04.2025.xls
2025-04-14,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.80,-100.00,2025/APRIL 2025/daily cum dated 14.04.2025.xls
2025-04-15,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.80,2.40,-67.00,2025/APRIL 2025/daily cum dated 15.04.2025.xls
2025-04-15,493,Udupi,Coastal Karnataka,13.34,74.74,4.90,0.90,444.00,2025/APRIL 2025/daily cum dated 15.04.2025.xls
2025-04-15,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.90,-100.00,2025/APRIL 2025/daily cum dated 15.04.2025.xls
2025-04-16,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.80,-100.00,2025/APRIL 2025/daily cum dated 16.04.2025 .xls
2025-04-16,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.80,-100.00,2025/APRIL 2025/daily cum dated 16.04.2025 .xls
2025-04-16,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.10,-100.00,2025/APRIL 2025/daily cum dated 16.04.2025 .xls
2025-04-17,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.50,-100.00,2025/APRIL 2025/daily cum dated 17.04.2025 .xls
2025-04-17,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 17.04.2025 .xls
2025-04-17,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.10,-100.00,2025/APRIL 2025/daily cum dated 17.04.2025 .xls
2025-04-18,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.30,-100.00,2025/APRIL 2025/daily cum dated 18.04.2025 .xls
2025-04-18,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.40,-100.00,2025/APRIL 2025/daily cum dated 18.04.2025 .xls
2025-04-18,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.60,-100.00,2025/APRIL 2025/daily cum dated 18.04.2025 .xls
2025-04-19,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,2.00,-100.00,2025/APRIL 2025/daily cum dated 19.04.2025 .xls
2025-04-19,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 19.04.2025 .xls
2025-04-19,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.00,-100.00,2025/APRIL 2025/daily cum dated 19.04.2025 .xls
2025-04-20,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,6.70,2.20,206.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.60,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-20,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.40,-100.00,2025/APRIL 2025/daily cum dated 20.04.2025 .xls
2025-04-21,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.70,2.20,-23.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,493,Udupi,Coastal Karnataka,13.34,74.74,15.00,0.90,1571.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-21,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.80,0.50,68.00,2025/APRIL 2025/daily cum dated 21.04.2025.xls
2025-04-23,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.40,3.10,-86.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,493,Udupi,Coastal Karnataka,13.34,74.74,0.10,0.30,-73.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-23,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.00,0.90,124.00,2025/APRIL 2025/daily cum dated 23.04.2025.xls
2025-04-24,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,3.30,-99.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,493,Udupi,Coastal Karnataka,13.34,74.74,3.50,1.40,149.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-24,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 24.04.2025.xls
2025-04-25,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.10,1.30,62.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,1.00,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-25,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.00,-100.00,2025/APRIL 2025/daily cum dated 25.04.2025.xls
2025-04-26,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,1.10,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,493,Udupi,Coastal Karnataka,13.34,74.74,1.70,0.70,146.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-26,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.70,-100.00,2025/APRIL 2025/daily cum dated 26.04.2025.xls
2025-04-27,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,12.80,3.00,326.00,2025/APRIL 2025/daily cum dated 27.04.2025.xls
2025-04-27,493,Udupi,Coastal Karnataka,13.34,74.74,2.30,1.20,90.00,2025/APRIL 2025/daily cum dated 27.04.2025.xls
2025-04-27,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,4.40,1.10,304.00,2025/APRIL 2025/daily cum dated 27.04.2025.xls
2025-04-28,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,14.50,1.70,755.00,2025/APRIL 2025/daily cum dated 28.04.2025.xls
2025-04-28,493,Udupi,Coastal Karnataka,13.34,74.74,9.10,1.20,657.00,2025/APRIL 2025/daily cum dated 28.04.2025.xls
2025-04-28,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,7.30,1.00,632.00,2025/APRIL 2025/daily cum dated 28.04.2025.xls
2025-04-29,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.00,1.30,54.00,2025/APRIL 2025/daily cum dated 29.04.2025.xls
2025-04-29,493,Udupi,Coastal Karnataka,13.34,74.74,3.00,0.80,270.00,2025/APRIL 2025/daily cum dated 29.04.2025.xls
2025-04-29,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.20,0.70,-71.00,2025/APRIL 2025/daily cum dated 29.04.2025.xls
2025-04-30,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.80,1.80,1.00,2025/APRIL 2025/daily cum dated 30.04.2025.xls
2025-04-30,493,Udupi,Coastal Karnataka,13.34,74.74,2.30,1.20,93.00,2025/APRIL 2025/daily cum dated 30.04.2025.xls
2025-04-30,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.80,-100.00,2025/APRIL 2025/daily cum dated 30.04.2025.xls
2025-05-01,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,6.20,3.30,88.00,2025/May 2025/daily cum dated 01.05.2025.xls
2025-05-01,493,Udupi,Coastal Karnataka,13.34,74.74,3.80,1.10,245.00,2025/May 2025/daily cum dated 01.05.2025.xls
2025-05-01,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.70,-100.00,2025/May 2025/daily cum dated 01.05.2025.xls
2025-05-02,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,4.30,2.40,78.00,2025/May 2025/daily cum dated 02.05.2025.xls
2025-05-02,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,0.30,-100.00,2025/May 2025/daily cum dated 02.05.2025.xls
2025-05-02,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.90,-100.00,2025/May 2025/daily cum dated 02.05.2025.xls
2025-05-03,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,6.40,1.90,238.00,2025/May 2025/daily cum dated 03.05.2025.xls
2025-05-03,493,Udupi,Coastal Karnataka,13.34,74.74,2.10,1.30,62.00,2025/May 2025/daily cum dated 03.05.2025.xls
2025-05-03,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.70,1.10,-33.00,2025/May 2025/daily cum dated 03.05.2025.xls
2025-05-04,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,3.40,3.20,5.00,2025/May 2025/daily cum dated 04.05.2025.xls
2025-05-04,493,Udupi,Coastal Karnataka,13.34,74.74,2.30,2.30,0.00,2025/May 2025/daily cum dated 04.05.2025.xls
2025-05-04,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.00,-100.00,2025/May 2025/daily cum dated 04.05.2025.xls
2025-05-05,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,3.10,-100.00,2025/May 2025/daily cum dated 05.05.2025.xls
2025-05-05,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,2.60,-100.00,2025/May 2025/daily cum dated 05.05.2025.xls
2025-05-05,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.10,-100.00,2025/May 2025/daily cum dated 05.05.2025.xls
2025-05-06,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,3.70,-100.00,2025/May 2025/daily cum dated 06.05.2025.xls
2025-05-06,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,2.70,-100.00,2025/May 2025/daily cum dated 06.05.2025.xls
2025-05-06,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.50,-100.00,2025/May 2025/daily cum dated 06.05.2025.xls
2025-05-07,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,3.70,-100.00,2025/May 2025/daily cum dated 07.05.2025.xls
2025-05-07,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,2.50,-100.00,2025/May 2025/daily cum dated 07.05.2025.xls
2025-05-07,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.60,-100.00,2025/May 2025/daily cum dated 07.05.2025.xls
2025-05-08,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,3.90,-100.00,2025/May 2025/daily cum dated 08.05.2025.xls
2025-05-08,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,2.00,-100.00,2025/May 2025/daily cum dated 08.05.2025.xls
2025-05-08,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,2.10,-100.00,2025/May 2025/daily cum dated 08.05.2025.xls
2025-05-09,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,5.60,-100.00,2025/May 2025/daily cum dated 09.05.2025.xls
2025-05-09,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,3.70,-100.00,2025/May 2025/daily cum dated 09.05.2025.xls
2025-05-09,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,2.10,-100.00,2025/May 2025/daily cum dated 09.05.2025.xls
2025-05-10,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,4.50,-100.00,2025/May 2025/daily cum dated 10.05.2025.xls
2025-05-10,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,3.30,-100.00,2025/May 2025/daily cum dated 10.05.2025.xls
2025-05-10,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,1.00,-100.00,2025/May 2025/daily cum dated 10.05.2025.xls
2025-05-11,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,4.20,2.80,51.00,2025/May 2025/daily cum dated 11.05.2025.xls
2025-05-11,493,Udupi,Coastal Karnataka,13.34,74.74,0.20,1.90,-87.00,2025/May 2025/daily cum dated 11.05.2025.xls
2025-05-11,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.00,0.90,-100.00,2025/May 2025/daily cum dated 11.05.2025.xls
2025-05-12,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,2.60,4.50,-42.00,2025/May 2025/daily cum dated 12.05.2025.xls
2025-05-12,493,Udupi,Coastal Karnataka,13.34,74.74,1.50,2.10,-30.00,2025/May 2025/daily cum dated 12.05.2025.xls
2025-05-12,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,0.10,1.40,-95.00,2025/May 2025/daily cum dated 12.05.2025.xls
2025-05-13,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.70,3.60,-53.00,2025/May 2025/daily cum dated 13.05.2025.xls
2025-05-13,493,Udupi,Coastal Karnataka,13.34,74.74,0.80,2.00,-58.00,2025/May 2025/daily cum dated 13.05.2025.xls
2025-05-13,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,4.80,1.50,222.00,2025/May 2025/daily cum dated 13.05.2025.xls
2025-05-14,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,10.00,3.10,222.00,2025/May 2025/daily cum dated 14.05.2025.xls
2025-05-14,493,Udupi,Coastal Karnataka,13.34,74.74,10.70,2.30,367.00,2025/May 2025/daily cum dated 14.05.2025.xls
2025-05-14,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,3.20,1.80,80.00,2025/May 2025/daily cum dated 14.05.2025.xls
2025-05-15,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,0.00,7.30,-100.00,2025/May 2025/daily cum dated 15.05.2025.xls
2025-05-15,493,Udupi,Coastal Karnataka,13.34,74.74,0.00,4.30,-100.00,2025/May 2025/daily cum dated 15.05.2025.xls
2025-05-15,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.50,3.60,-32.00,2025/May 2025/daily cum dated 15.05.2025.xls
2025-05-16,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,1.10,4.90,-78.00,2025/May 2025/daily cum dated 16.05.2025.xls
2025-05-16,493,Udupi,Coastal Karnataka,13.34,74.74,6.60,4.20,56.00,2025/May 2025/daily cum dated 16.05.2025.xls
2025-05-16,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.60,1.70,56.00,2025/May 2025/daily cum dated 16.05.2025.xls
2025-05-17,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,8.00,4.10,96.00,2025/May 2025/daily cum dated 17.05.2025.xls
2025-05-17,493,Udupi,Coastal Karnataka,13.34,74.74,2.80,3.50,-21.00,2025/May 2025/daily cum dated 17.05.2025.xls
2025-05-17,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,6.60,2.90,127.00,2025/May 2025/daily cum dated 17.05.2025.xls
2025-05-18,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,6.90,5.00,39.00,2025/May 2025/daily cum dated 18.05.2025.xls
2025-05-18,493,Udupi,Coastal Karnataka,13.34,74.74,1.50,6.20,-76.00,2025/May 2025/daily cum dated 18.05.2025.xls
2025-05-18,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,8.10,3.30,146.00,2025/May 2025/daily cum dated 18.05.2025.xls
2025-05-19,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,4.80,6.10,-21.00,2025/May 2025/daily cum dated 19.05.2025.xls
2025-05-19,493,Udupi,Coastal Karnataka,13.34,74.74,0.10,6.00,-99.00,2025/May 2025/daily cum dated 19.05.2025.xls
2025-05-19,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,5.90,3.80,54.00,2025/May 2025/daily cum dated 19.05.2025.xls
2025-05-20,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,45.30,6.70,576.00,2025/May 2025/daily cum dated 20.05.2025.xls
2025-05-20,493,Udupi,Coastal Karnataka,13.34,74.74,52.50,6.30,733.00,2025/May 2025/daily cum dated 20.05.2025.xls
2025-05-20,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,25.60,3.20,701.00,2025/May 2025/daily cum dated 20.05.2025.xls
2025-05-21,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,77.20,6.00,1186.00,2025/May 2025/daily cum dated 21.05.2025.xls
2025-05-21,493,Udupi,Coastal Karnataka,13.34,74.74,146.20,6.70,2081.00,2025/May 2025/daily cum dated 21.05.2025.xls
2025-05-21,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,97.80,3.00,3161.00,2025/May 2025/daily cum dated 21.05.2025.xls
2025-05-22,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,21.80,4.90,346.00,2025/May 2025/daily cum dated 22.05.2025.xls
2025-05-22,493,Udupi,Coastal Karnataka,13.34,74.74,38.10,5.90,546.00,2025/May 2025/daily cum dated 22.05.2025.xls
2025-05-22,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,58.50,3.50,1571.00,2025/May 2025/daily cum dated 22.05.2025.xls
2025-05-23,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,18.50,3.70,399.00,2025/May 2025/daily cum dated 23.05.2025.xls
2025-05-23,493,Udupi,Coastal Karnataka,13.34,74.74,41.40,3.60,1051.00,2025/May 2025/daily cum dated 23.05.2025.xls
2025-05-23,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,61.40,2.10,2824.00,2025/May 2025/daily cum dated 23.05.2025.xls
2025-05-24,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,62.50,4.60,1258.00,2025/May 2025/daily cum dated 24.05.2025.xls
2025-05-24,493,Udupi,Coastal Karnataka,13.34,74.74,55.60,5.10,989.00,2025/May 2025/daily cum dated 24.05.2025.xls
2025-05-24,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,60.50,3.20,1789.00,2025/May 2025/daily cum dated 24.05.2025.xls
2025-05-25,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,68.60,6.30,988.00,2025/May 2025/daily cum dated 25.05.2025.xls
2025-05-25,493,Udupi,Coastal Karnataka,13.34,74.74,104.00,7.30,1325.00,2025/May 2025/daily cum dated 25.05.2025.xls
2025-05-25,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,36.30,3.20,1035.00,2025/May 2025/daily cum dated 25.05.2025.xls
2025-05-26,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,128.90,7.30,1666.00,2025/May 2025/daily cum dated 26.05.2025.xls
2025-05-26,493,Udupi,Coastal Karnataka,13.34,74.74,58.20,6.40,809.00,2025/May 2025/daily cum dated 26.05.2025.xls
2025-05-26,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,38.20,2.60,1369.00,2025/May 2025/daily cum dated 26.05.2025.xls
2025-05-27,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,134.30,7.10,1792.00,2025/May 2025/daily cum dated 27.05.2025.xls
2025-05-27,493,Udupi,Coastal Karnataka,13.34,74.74,107.20,5.90,1716.00,2025/May 2025/daily cum dated 27.05.2025.xls
2025-05-27,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,25.40,3.90,552.00,2025/May 2025/daily cum dated 27.05.2025.xls
2025-05-28,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,47.40,10.70,343.00,2025/May 2025/daily cum dated 28.05.2025.xls
2025-05-28,493,Udupi,Coastal Karnataka,13.34,74.74,76.20,10.40,633.00,2025/May 2025/daily cum dated 28.05.2025.xls
2025-05-28,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,22.10,4.20,427.00,2025/May 2025/daily cum dated 28.05.2025.xls
2025-05-29,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,80.20,11.20,616.00,2025/May 2025/daily cum dated 29.05.2025.xls
2025-05-29,493,Udupi,Coastal Karnataka,13.34,74.74,86.50,9.10,851.00,2025/May 2025/daily cum dated 29.05.2025.xls
2025-05-29,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,65.40,4.90,1234.00,2025/May 2025/daily cum dated 29.05.2025.xls
2025-05-30,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,123.20,12.90,855.00,2025/May 2025/daily cum dated 30.05.2025.xls
2025-05-30,493,Udupi,Coastal Karnataka,13.34,74.74,141.40,12.40,1040.00,2025/May 2025/daily cum dated 30.05.2025.xls
2025-05-30,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,60.20,7.50,702.00,2025/May 2025/daily cum dated 30.05.2025.xls
2025-05-31,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,130.30,11.80,1004.00,2025/May 2025/daily cum dated 31.05.2025.xls
2025-05-31,493,Udupi,Coastal Karnataka,13.34,74.74,13.20,10.90,21.00,2025/May 2025/daily cum dated 31.05.2025.xls
2025-05-31,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,2.10,6.90,-70.00,2025/May 2025/daily cum dated 31.05.2025.xls
2025-06-01,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,11.10,11.20,-1.00,2025/June 2025/daily cum dated 01.06.2025.xls
2025-06-01,493,Udupi,Coastal Karnataka,13.34,74.74,17.00,12.60,35.00,2025/June 2025/daily cum dated 01.06.2025.xls
2025-06-01,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,12.10,8.70,39.00,2025/June 2025/daily cum dated 01.06.2025.xls
2025-06-02,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,11.90,12.70,-6.00,2025/June 2025/daily cum dated 02.06.2025.xls
2025-06-02,493,Udupi,Coastal Karnataka,13.34,74.74,12.50,13.00,-4.00,2025/June 2025/daily cum dated 02.06.2025.xls
2025-06-02,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,16.90,7.40,129.00,2025/June 2025/daily cum dated 02.06.2025.xls
2025-06-03,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,30.40,17.70,72.00,2025/June 2025/daily cum dated 03.06.2025.xls
2025-06-03,493,Udupi,Coastal Karnataka,13.34,74.74,35.70,20.10,78.00,2025/June 2025/daily cum dated 03.06.2025.xls
2025-06-03,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,22.50,11.70,92.00,2025/June 2025/daily cum dated 03.06.2025.xls
2025-06-04,492,Dakshina Kannada,Coastal Karnataka,12.84,74.86,18.10,13.60,33.00,2025/June 2025/daily cum dated 04.06.2025.xls
2025-06-04,493,Udupi,Coastal Karnataka,13.34,74.74,12.80,18.90,-32.00,2025/June 2025/daily cum dated 04.06.2025.xls
2025-06-04,494,Uttara Kannada,Coastal Karnataka,14.79,74.69,8.30,11.10,-25.00,2025/June 2025/daily cum dated 04.06.2025.xls
