date,district_code,district,division,imd_actual_mm,imd_normal_mm,imd_departure_percent,source_report
2025-02-07,517,Shivamogga,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 07.02.2025.xls
2025-02-07,518,Tumakuru,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 07.02.2025.xls
2025-02-07,639,Chikkaballapura,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 07.02.2025.xls
2025-02-07,640,Ramanagara,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 07.02.2025.xls
2025-02-07,641,Yadgir,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 07.02.2025.xls
2025-02-07,719,Vijayanagara,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 07.02.2025.xls
2025-02-08,492,Dakshina Kannada,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,493,Udupi,Coastal Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,494,Uttara Kannada,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,495,Bagalkote,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,496,Belagavi,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,497,Bidar,North Interior Karnataka,0.00,0.40,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,498,Vijayapura,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,499,Dharwad,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,500,Gadag,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,501,Kalaburagi,North Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,502,Haveri,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,503,Koppal,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,504,Raichur,North Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,505,Bengaluru Rural,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,506,Bengaluru Urban,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,507,Ballari,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,508,Chamarajanagar,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,509,Chikkamagaluru,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,510,Chitradurga,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,511,Davangere,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,512,Hassan,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,513,Kodagu,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,514,Kolar,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,515,Mandya,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,516,Mysuru,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,517,Shivamogga,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,518,Tumakuru,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,639,Chikkaballapura,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,640,Ramanagara,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,641,Yadgir,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-08,719,Vijayanagara,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 08.02.2025.xls
2025-02-09,492,Dakshina Kannada,Coastal Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,493,Udupi,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,494,Uttara Kannada,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,495,Bagalkote,North Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,496,Belagavi,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,497,Bidar,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,498,Vijayapura,North Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,499,Dharwad,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,500,Gadag,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,501,Kalaburagi,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,502,Haveri,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,503,Koppal,North Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,504,Raichur,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,505,Bengaluru Rural,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,506,Bengaluru Urban,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,507,Ballari,South Interior Karnataka,0.00,0.40,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,508,Chamarajanagar,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,509,Chikkamagaluru,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,510,Chitradurga,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,511,Davangere,South Interior Karnataka,0.00,0.50,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,512,Hassan,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,513,Kodagu,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,514,Kolar,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,515,Mandya,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,516,Mysuru,South Interior Karnataka,0.00,0.50,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,517,Shivamogga,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,518,Tumakuru,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,639,Chikkaballapura,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,640,Ramanagara,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,641,Yadgir,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-09,719,Vijayanagara,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 09.02.2025.xls
2025-02-10,492,Dakshina Kannada,Coastal Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,493,Udupi,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,494,Uttara Kannada,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,495,Bagalkote,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,496,Belagavi,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,497,Bidar,North Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,498,Vijayapura,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,499,Dharwad,North Interior Karnataka,0.00,0.60,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,500,Gadag,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,501,Kalaburagi,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,502,Haveri,North Interior Karnataka,0.00,0.70,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,503,Koppal,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,504,Raichur,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,505,Bengaluru Rural,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,506,Bengaluru Urban,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,507,Ballari,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,508,Chamarajanagar,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,509,Chikkamagaluru,South Interior Karnataka,0.00,0.60,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,510,Chitradurga,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,511,Davangere,South Interior Karnataka,0.00,0.60,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,512,Hassan,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,513,Kodagu,South Interior Karnataka,0.00,0.40,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,514,Kolar,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,515,Mandya,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,516,Mysuru,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,517,Shivamogga,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,518,Tumakuru,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,639,Chikkaballapura,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,640,Ramanagara,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,641,Yadgir,North Interior Karnataka,0.00,0.40,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-10,719,Vijayanagara,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 10.02.2025.xls
2025-02-11,492,Dakshina Kannada,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,493,Udupi,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,494,Uttara Kannada,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,495,Bagalkote,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,496,Belagavi,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,497,Bidar,North Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,498,Vijayapura,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,499,Dharwad,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,500,Gadag,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,501,Kalaburagi,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,502,Haveri,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,503,Koppal,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,504,Raichur,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,505,Bengaluru Rural,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,506,Bengaluru Urban,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,507,Ballari,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,508,Chamarajanagar,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,509,Chikkamagaluru,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,510,Chitradurga,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,511,Davangere,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,512,Hassan,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,513,Kodagu,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,514,Kolar,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,515,Mandya,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,516,Mysuru,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,517,Shivamogga,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,518,Tumakuru,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,639,Chikkaballapura,South Interior Karnataka,0.00,0.50,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,640,Ramanagara,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,641,Yadgir,North Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-11,719,Vijayanagara,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily Cum dated 11.02.2025.xls
2025-02-12,492,Dakshina Kannada,Coastal Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,493,Udupi,Coastal Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,494,Uttara Kannada,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,495,Bagalkote,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,496,Belagavi,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,497,Bidar,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,498,Vijayapura,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,499,Dharwad,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,500,Gadag,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,501,Kalaburagi,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,502,Haveri,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,503,Koppal,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,504,Raichur,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,505,Bengaluru Rural,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,506,Bengaluru Urban,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,507,Ballari,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,508,Chamarajanagar,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,509,Chikkamagaluru,South Interior Karnataka,0.00,0.70,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,510,Chitradurga,South Interior Karnataka,0.00,0.60,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,511,Davangere,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,512,Hassan,South Interior Karnataka,0.00,0.60,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,513,Kodagu,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,514,Kolar,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,515,Mandya,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,516,Mysuru,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,517,Shivamogga,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,518,Tumakuru,South Interior Karnataka,0.00,0.40,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,639,Chikkaballapura,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,640,Ramanagara,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,641,Yadgir,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-12,719,Vijayanagara,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 12.02.2025.xls
2025-02-13,492,Dakshina Kannada,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,493,Udupi,Coastal Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,494,Uttara Kannada,Coastal Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,495,Bagalkote,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,496,Belagavi,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,497,Bidar,North Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,498,Vijayapura,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,499,Dharwad,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,500,Gadag,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,501,Kalaburagi,North Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,502,Haveri,North Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,503,Koppal,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,504,Raichur,North Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,505,Bengaluru Rural,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,506,Bengaluru Urban,South Interior Karnataka,0.00,0.40,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,507,Ballari,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,508,Chamarajanagar,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,509,Chikkamagaluru,South Interior Karnataka,0.00,0.40,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,510,Chitradurga,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,511,Davangere,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,512,Hassan,South Interior Karnataka,0.00,0.40,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,513,Kodagu,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,514,Kolar,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,515,Mandya,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,516,Mysuru,South Interior Karnataka,0.00,0.10,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,517,Shivamogga,South Interior Karnataka,0.00,0.00,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,518,Tumakuru,South Interior Karnataka,0.00,0.20,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
2025-02-13,639,Chikkaballapura,South Interior Karnataka,0.00,0.30,-100.00,2025/FEB 2025/daily cum dated 13.02.2025.xls
