date,district_code,district,region,latitude,longitude,imd_actual_mm,imd_normal_mm,imd_departure_percent,source_report,gfs_rain_mm,ifs_hres_rain_mm,aifs_rain_mm
2025-03-29,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.800,0.400,97.000,2025/March 2025/daily cum dated 29.03.2025.xls,0.000,,0.000
2025-03-29,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.300,-100.000,2025/March 2025/daily cum dated 29.03.2025.xls,0.000,,0.000
2025-03-29,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.100,-100.000,2025/March 2025/daily cum dated 29.03.2025.xls,0.000,,0.000
2025-03-30,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,0.300,-100.000,2025/March 2025/daily cum dated 30.03.2025.xls,0.000,,0.000
2025-03-30,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.100,-100.000,2025/March 2025/daily cum dated 30.03.2025.xls,0.000,,0.000
2025-03-30,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.300,-100.000,2025/March 2025/daily cum dated 30.03.2025.xls,0.000,,0.000
2025-03-31,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,0.500,-100.000,2025/March 2025/Specified Period 31.03.2025.xls,0.000,,0.000
2025-03-31,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.900,-100.000,2025/March 2025/Specified Period 31.03.2025.xls,0.000,,0.000
2025-03-31,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,9.700,0.300,3144.000,2025/March 2025/Specified Period 31.03.2025.xls,0.000,,0.000
2025-04-01,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,1.100,-100.000,2025/APRIL 2025/daily cum dated 01.04.2025.xls,0.000,,3.000
2025-04-01,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.700,-100.000,2025/APRIL 2025/daily cum dated 01.04.2025.xls,0.000,,1.200
2025-04-01,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.200,0.100,57.000,2025/APRIL 2025/daily cum dated 01.04.2025.xls,0.000,,0.600
2025-04-02,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,0.700,-100.000,2025/APRIL 2025/daily cum dated 02.04.2025.xls,0.000,,4.800
2025-04-02,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.200,-100.000,2025/APRIL 2025/daily cum dated 02.04.2025.xls,0.000,,3.000
2025-04-02,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.200,-100.000,2025/APRIL 2025/daily cum dated 02.04.2025.xls,0.000,,2.400
2025-04-03,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.900,0.900,1.000,2025/APRIL 2025/daily cum dated 03.04.2025.xls,10.100,,12.000
2025-04-03,493,Udupi,Coastal Karnataka,13.340,74.740,2.600,0.500,412.000,2025/APRIL 2025/daily cum dated 03.04.2025.xls,11.500,,12.600
2025-04-03,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.400,0.200,79.000,2025/APRIL 2025/daily cum dated 03.04.2025.xls,0.000,,9.000
2025-04-04,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,1.700,2.000,-16.000,2025/APRIL 2025/daily cum dated 04.04.2025.xls,5.800,,4.200
2025-04-04,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,1.000,-100.000,2025/APRIL 2025/daily cum dated 04.04.2025.xls,4.700,,2.400
2025-04-04,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,4.300,0.200,2043.000,2025/APRIL 2025/daily cum dated 04.04.2025.xls,2.200,,1.800
2025-04-05,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,2.400,1.600,50.000,2025/APRIL 2025/daily cum dated 05.04.2025.xls,4.900,,7.800
2025-04-05,493,Udupi,Coastal Karnataka,13.340,74.740,0.600,0.700,-18.000,2025/APRIL 2025/daily cum dated 05.04.2025.xls,0.800,,4.800
2025-04-05,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.600,0.700,-11.000,2025/APRIL 2025/daily cum dated 05.04.2025.xls,0.900,,1.800
2025-04-06,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,12.000,0.900,1235.000,2025/APRIL 2025/daily cum dated 06.04.2025.xls,5.900,,3.000
2025-04-06,493,Udupi,Coastal Karnataka,13.340,74.740,10.200,0.300,3287.000,2025/APRIL 2025/daily cum dated 06.04.2025.xls,5.600,,1.800
2025-04-06,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,3.100,0.400,670.000,2025/APRIL 2025/daily cum dated 06.04.2025.xls,0.300,,1.200
2025-04-07,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,1.300,-100.000,2025/APRIL 2025/daily cum dated 07.04.2025.xls,0.100,,1.200
2025-04-07,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.400,-100.000,2025/APRIL 2025/daily cum dated 07.04.2025.xls,0.000,,0.600
2025-04-07,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.400,-100.000,2025/APRIL 2025/daily cum dated 07.04.2025.xls,0.200,,0.600
2025-04-08,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,0.900,-100.000,2025/APRIL 2025/daily cum dated 08.04.2025.xls,0.100,,2.400
2025-04-08,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.500,-100.000,2025/APRIL 2025/daily cum dated 08.04.2025.xls,0.100,,1.200
2025-04-08,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,3.500,0.400,765.000,2025/APRIL 2025/daily cum dated 08.04.2025.xls,0.100,,1.200
2025-04-09,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,3.500,1.900,85.000,2025/APRIL 2025/daily cum dated 09.04.2025.xls,0.600,,3.000
2025-04-09,493,Udupi,Coastal Karnataka,13.340,74.740,2.200,0.400,460.000,2025/APRIL 2025/daily cum dated 09.04.2025.xls,0.100,,1.800
2025-04-09,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,4.900,0.400,1131.000,2025/APRIL 2025/daily cum dated 09.04.2025.xls,0.000,,1.800
2025-04-10,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,2.700,0.600,342.000,2025/APRIL 2025/DAILY CUM DATED 10.04.2025.xls,2.300,,4.200
2025-04-10,493,Udupi,Coastal Karnataka,13.340,74.740,3.700,0.400,820.000,2025/APRIL 2025/DAILY CUM DATED 10.04.2025.xls,1.000,,4.200
2025-04-10,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,1.900,0.700,167.000,2025/APRIL 2025/DAILY CUM DATED 10.04.2025.xls,0.000,,3.000
2025-04-11,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,7.300,2.100,246.000,2025/APRIL 2025/daily cum dated 11.04.2025.xls,2.400,,3.600
2025-04-11,493,Udupi,Coastal Karnataka,13.340,74.740,8.900,1.000,790.000,2025/APRIL 2025/daily cum dated 11.04.2025.xls,0.800,,3.600
2025-04-11,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.200,0.800,-70.000,2025/APRIL 2025/daily cum dated 11.04.2025.xls,0.500,,3.600
2025-04-12,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.100,2.900,-97.000,2025/APRIL 2025/daily cum dated 12.04.2025.xls,11.000,,5.400
2025-04-12,493,Udupi,Coastal Karnataka,13.340,74.740,0.400,2.300,-84.000,2025/APRIL 2025/daily cum dated 12.04.2025.xls,2.000,,4.200
2025-04-12,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,2.700,1.200,122.000,2025/APRIL 2025/daily cum dated 12.04.2025.xls,0.000,,3.000
2025-04-13,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,4.600,1.700,171.000,2025/APRIL 2025/daily cum dated 13.04.2025.xls,0.000,,3.000
2025-04-13,493,Udupi,Coastal Karnataka,13.340,74.740,2.000,0.800,155.000,2025/APRIL 2025/daily cum dated 13.04.2025.xls,0.000,,1.800
2025-04-13,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.600,0.500,14.000,2025/APRIL 2025/daily cum dated 13.04.2025.xls,0.000,,0.600
2025-04-14,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,1.800,-100.000,2025/APRIL 2025/daily cum dated 14.04.2025.xls,0.000,,1.200
2025-04-14,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.200,-100.000,2025/APRIL 2025/daily cum dated 14.04.2025.xls,0.600,,0.600
2025-04-14,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.800,-100.000,2025/APRIL 2025/daily cum dated 14.04.2025.xls,0.000,,0.600
2025-04-15,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.800,2.400,-67.000,2025/APRIL 2025/daily cum dated 15.04.2025.xls,0.000,,1.800
2025-04-15,493,Udupi,Coastal Karnataka,13.340,74.740,4.900,0.900,444.000,2025/APRIL 2025/daily cum dated 15.04.2025.xls,0.000,,0.600
2025-04-15,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.900,-100.000,2025/APRIL 2025/daily cum dated 15.04.2025.xls,0.000,,0.600
2025-04-16,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,1.800,-100.000,2025/APRIL 2025/daily cum dated 16.04.2025 .xls,0.000,,1.800
2025-04-16,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.800,-100.000,2025/APRIL 2025/daily cum dated 16.04.2025 .xls,0.000,,1.200
2025-04-16,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.100,-100.000,2025/APRIL 2025/daily cum dated 16.04.2025 .xls,0.000,,0.600
2025-04-17,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,1.500,-100.000,2025/APRIL 2025/daily cum dated 17.04.2025 .xls,0.000,,0.600
2025-04-17,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.700,-100.000,2025/APRIL 2025/daily cum dated 17.04.2025 .xls,0.000,,0.000
2025-04-17,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.100,-100.000,2025/APRIL 2025/daily cum dated 17.04.2025 .xls,0.000,,0.000
2025-04-18,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,1.300,-100.000,2025/APRIL 2025/daily cum dated 18.04.2025 .xls,0.000,,1.200
2025-04-18,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.400,-100.000,2025/APRIL 2025/daily cum dated 18.04.2025 .xls,0.000,,0.000
2025-04-18,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.600,-100.000,2025/APRIL 2025/daily cum dated 18.04.2025 .xls,0.000,,0.600
2025-04-19,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,2.000,-100.000,2025/APRIL 2025/daily cum dated 19.04.2025 .xls,0.100,,1.800
2025-04-19,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.700,-100.000,2025/APRIL 2025/daily cum dated 19.04.2025 .xls,0.000,,1.200
2025-04-19,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.000,-100.000,2025/APRIL 2025/daily cum dated 19.04.2025 .xls,0.000,,1.800
2025-04-20,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,6.700,2.200,206.000,2025/APRIL 2025/daily cum dated 20.04.2025 .xls,0.300,,6.000
2025-04-20,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.600,-100.000,2025/APRIL 2025/daily cum dated 20.04.2025 .xls,15.000,,3.000
2025-04-20,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.400,-100.000,2025/APRIL 2025/daily cum dated 20.04.2025 .xls,0.000,,1.200
2025-04-21,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,1.700,2.200,-23.000,2025/APRIL 2025/daily cum dated 21.04.2025.xls,0.100,,1.800
2025-04-21,493,Udupi,Coastal Karnataka,13.340,74.740,15.000,0.900,1571.000,2025/APRIL 2025/daily cum dated 21.04.2025.xls,14.300,,1.800
2025-04-21,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.800,0.500,68.000,2025/APRIL 2025/daily cum dated 21.04.2025.xls,0.000,,1.200
2025-04-23,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.400,3.100,-86.000,2025/APRIL 2025/daily cum dated 23.04.2025.xls,0.300,,3.600
2025-04-23,493,Udupi,Coastal Karnataka,13.340,74.740,0.100,0.300,-73.000,2025/APRIL 2025/daily cum dated 23.04.2025.xls,0.000,,0.600
2025-04-23,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,2.000,0.900,124.000,2025/APRIL 2025/daily cum dated 23.04.2025.xls,0.000,,1.200
2025-04-24,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,3.300,-99.000,2025/APRIL 2025/daily cum dated 24.04.2025.xls,0.400,,3.600
2025-04-24,493,Udupi,Coastal Karnataka,13.340,74.740,3.500,1.400,149.000,2025/APRIL 2025/daily cum dated 24.04.2025.xls,0.000,,2.400
2025-04-24,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.700,-100.000,2025/APRIL 2025/daily cum dated 24.04.2025.xls,0.000,,1.200
2025-04-25,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,2.100,1.300,62.000,2025/APRIL 2025/daily cum dated 25.04.2025.xls,0.400,,4.800
2025-04-25,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,1.000,-100.000,2025/APRIL 2025/daily cum dated 25.04.2025.xls,0.000,,3.000
2025-04-25,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.000,-100.000,2025/APRIL 2025/daily cum dated 25.04.2025.xls,0.100,,1.800
2025-04-26,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,1.100,-100.000,2025/APRIL 2025/daily cum dated 26.04.2025.xls,0.100,,6.000
2025-04-26,493,Udupi,Coastal Karnataka,13.340,74.740,1.700,0.700,146.000,2025/APRIL 2025/daily cum dated 26.04.2025.xls,0.000,,1.800
2025-04-26,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.700,-100.000,2025/APRIL 2025/daily cum dated 26.04.2025.xls,0.000,,1.800
2025-04-27,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,12.800,3.000,326.000,2025/APRIL 2025/daily cum dated 27.04.2025.xls,0.000,,6.600
2025-04-27,493,Udupi,Coastal Karnataka,13.340,74.740,2.300,1.200,90.000,2025/APRIL 2025/daily cum dated 27.04.2025.xls,0.000,,4.800
2025-04-27,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,4.400,1.100,304.000,2025/APRIL 2025/daily cum dated 27.04.2025.xls,0.300,,3.000
2025-04-28,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,14.500,1.700,755.000,2025/APRIL 2025/daily cum dated 28.04.2025.xls,0.100,,4.200
2025-04-28,493,Udupi,Coastal Karnataka,13.340,74.740,9.100,1.200,657.000,2025/APRIL 2025/daily cum dated 28.04.2025.xls,0.000,,2.400
2025-04-28,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,7.300,1.000,632.000,2025/APRIL 2025/daily cum dated 28.04.2025.xls,0.000,,0.600
2025-04-29,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,2.000,1.300,54.000,2025/APRIL 2025/daily cum dated 29.04.2025.xls,0.400,,6.600
2025-04-29,493,Udupi,Coastal Karnataka,13.340,74.740,3.000,0.800,270.000,2025/APRIL 2025/daily cum dated 29.04.2025.xls,0.000,,2.400
2025-04-29,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.200,0.700,-71.000,2025/APRIL 2025/daily cum dated 29.04.2025.xls,0.000,,0.600
2025-04-30,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,1.800,1.800,1.000,2025/APRIL 2025/daily cum dated 30.04.2025.xls,0.000,,9.000
2025-04-30,493,Udupi,Coastal Karnataka,13.340,74.740,2.300,1.200,93.000,2025/APRIL 2025/daily cum dated 30.04.2025.xls,0.000,,2.400
2025-04-30,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.800,-100.000,2025/APRIL 2025/daily cum dated 30.04.2025.xls,0.000,,0.600
2025-05-01,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,6.200,3.300,88.000,2025/May 2025/daily cum dated 01.05.2025.xls,0.000,,5.400
2025-05-01,493,Udupi,Coastal Karnataka,13.340,74.740,3.800,1.100,245.000,2025/May 2025/daily cum dated 01.05.2025.xls,0.000,,1.800
2025-05-01,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.700,-100.000,2025/May 2025/daily cum dated 01.05.2025.xls,0.000,,0.000
2025-05-02,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,4.300,2.400,78.000,2025/May 2025/daily cum dated 02.05.2025.xls,0.000,,1.800
2025-05-02,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,0.300,-100.000,2025/May 2025/daily cum dated 02.05.2025.xls,0.000,,0.000
2025-05-02,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.900,-100.000,2025/May 2025/daily cum dated 02.05.2025.xls,0.000,,0.600
2025-05-03,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,6.400,1.900,238.000,2025/May 2025/daily cum dated 03.05.2025.xls,0.000,,5.400
2025-05-03,493,Udupi,Coastal Karnataka,13.340,74.740,2.100,1.300,62.000,2025/May 2025/daily cum dated 03.05.2025.xls,0.000,,3.000
2025-05-03,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.700,1.100,-33.000,2025/May 2025/daily cum dated 03.05.2025.xls,0.000,,1.800
2025-05-04,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,3.400,3.200,5.000,2025/May 2025/daily cum dated 04.05.2025.xls,0.500,,1.800
2025-05-04,493,Udupi,Coastal Karnataka,13.340,74.740,2.300,2.300,0.000,2025/May 2025/daily cum dated 04.05.2025.xls,0.000,,1.800
2025-05-04,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.000,-100.000,2025/May 2025/daily cum dated 04.05.2025.xls,0.000,,0.000
2025-05-05,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,3.100,-100.000,2025/May 2025/daily cum dated 05.05.2025.xls,0.000,,0.600
2025-05-05,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,2.600,-100.000,2025/May 2025/daily cum dated 05.05.2025.xls,0.000,,0.000
2025-05-05,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.100,-100.000,2025/May 2025/daily cum dated 05.05.2025.xls,0.000,,0.000
2025-05-06,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,3.700,-100.000,2025/May 2025/daily cum dated 06.05.2025.xls,0.000,,0.600
2025-05-06,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,2.700,-100.000,2025/May 2025/daily cum dated 06.05.2025.xls,0.000,,0.000
2025-05-06,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.500,-100.000,2025/May 2025/daily cum dated 06.05.2025.xls,0.000,,0.000
2025-05-07,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,3.700,-100.000,2025/May 2025/daily cum dated 07.05.2025.xls,0.000,,1.800
2025-05-07,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,2.500,-100.000,2025/May 2025/daily cum dated 07.05.2025.xls,0.000,,1.200
2025-05-07,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.600,-100.000,2025/May 2025/daily cum dated 07.05.2025.xls,0.000,,0.600
2025-05-08,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,3.900,-100.000,2025/May 2025/daily cum dated 08.05.2025.xls,0.700,,1.800
2025-05-08,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,2.000,-100.000,2025/May 2025/daily cum dated 08.05.2025.xls,0.600,,1.200
2025-05-08,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,2.100,-100.000,2025/May 2025/daily cum dated 08.05.2025.xls,0.000,,1.200
2025-05-09,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,5.600,-100.000,2025/May 2025/daily cum dated 09.05.2025.xls,0.100,,0.000
2025-05-09,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,3.700,-100.000,2025/May 2025/daily cum dated 09.05.2025.xls,0.400,,0.000
2025-05-09,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,2.100,-100.000,2025/May 2025/daily cum dated 09.05.2025.xls,0.100,,0.600
2025-05-10,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,4.500,-100.000,2025/May 2025/daily cum dated 10.05.2025.xls,0.000,,0.000
2025-05-10,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,3.300,-100.000,2025/May 2025/daily cum dated 10.05.2025.xls,0.200,,0.600
2025-05-10,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,1.000,-100.000,2025/May 2025/daily cum dated 10.05.2025.xls,0.000,,0.600
2025-05-11,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,4.200,2.800,51.000,2025/May 2025/daily cum dated 11.05.2025.xls,0.500,,2.400
2025-05-11,493,Udupi,Coastal Karnataka,13.340,74.740,0.200,1.900,-87.000,2025/May 2025/daily cum dated 11.05.2025.xls,0.400,,3.000
2025-05-11,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.000,0.900,-100.000,2025/May 2025/daily cum dated 11.05.2025.xls,0.000,,1.200
2025-05-12,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,2.600,4.500,-42.000,2025/May 2025/daily cum dated 12.05.2025.xls,5.900,,7.800
2025-05-12,493,Udupi,Coastal Karnataka,13.340,74.740,1.500,2.100,-30.000,2025/May 2025/daily cum dated 12.05.2025.xls,20.200,,6.000
2025-05-12,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,0.100,1.400,-95.000,2025/May 2025/daily cum dated 12.05.2025.xls,5.000,,4.800
2025-05-13,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,1.700,3.600,-53.000,2025/May 2025/daily cum dated 13.05.2025.xls,4.800,,18.000
2025-05-13,493,Udupi,Coastal Karnataka,13.340,74.740,0.800,2.000,-58.000,2025/May 2025/daily cum dated 13.05.2025.xls,3.100,,15.600
2025-05-13,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,4.800,1.500,222.000,2025/May 2025/daily cum dated 13.05.2025.xls,2.400,,9.000
2025-05-14,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,10.000,3.100,222.000,2025/May 2025/daily cum dated 14.05.2025.xls,0.400,,12.600
2025-05-14,493,Udupi,Coastal Karnataka,13.340,74.740,10.700,2.300,367.000,2025/May 2025/daily cum dated 14.05.2025.xls,4.400,,9.000
2025-05-14,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,3.200,1.800,80.000,2025/May 2025/daily cum dated 14.05.2025.xls,0.000,,4.200
2025-05-15,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,0.000,7.300,-100.000,2025/May 2025/daily cum dated 15.05.2025.xls,0.900,,7.800
2025-05-15,493,Udupi,Coastal Karnataka,13.340,74.740,0.000,4.300,-100.000,2025/May 2025/daily cum dated 15.05.2025.xls,0.700,,6.000
2025-05-15,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,2.500,3.600,-32.000,2025/May 2025/daily cum dated 15.05.2025.xls,0.000,,6.600
2025-05-16,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,1.100,4.900,-78.000,2025/May 2025/daily cum dated 16.05.2025.xls,2.500,,10.200
2025-05-16,493,Udupi,Coastal Karnataka,13.340,74.740,6.600,4.200,56.000,2025/May 2025/daily cum dated 16.05.2025.xls,11.800,,9.600
2025-05-16,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,2.600,1.700,56.000,2025/May 2025/daily cum dated 16.05.2025.xls,3.900,,6.600
2025-05-17,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,8.000,4.100,96.000,2025/May 2025/daily cum dated 17.05.2025.xls,4.900,,12.600
2025-05-17,493,Udupi,Coastal Karnataka,13.340,74.740,2.800,3.500,-21.000,2025/May 2025/daily cum dated 17.05.2025.xls,5.400,,9.600
2025-05-17,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,6.600,2.900,127.000,2025/May 2025/daily cum dated 17.05.2025.xls,14.000,,7.200
2025-05-18,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,6.900,5.000,39.000,2025/May 2025/daily cum dated 18.05.2025.xls,5.100,,18.000
2025-05-18,493,Udupi,Coastal Karnataka,13.340,74.740,1.500,6.200,-76.000,2025/May 2025/daily cum dated 18.05.2025.xls,4.500,,13.800
2025-05-18,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,8.100,3.300,146.000,2025/May 2025/daily cum dated 18.05.2025.xls,10.700,,9.600
2025-05-19,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,4.800,6.100,-21.000,2025/May 2025/daily cum dated 19.05.2025.xls,6.800,,37.200
2025-05-19,493,Udupi,Coastal Karnataka,13.340,74.740,0.100,6.000,-99.000,2025/May 2025/daily cum dated 19.05.2025.xls,9.300,,39.000
2025-05-19,494,Uttara Kannada,Coastal Karnataka,14.790,74.690,5.900,3.800,54.000,2025/May 2025/daily cum dated 19.05.2025.xls,30.400,,26.400
2025-05-20,492,Dakshina Kannada,Coastal Karnataka,12.840,74.860,45.300,6.700,576.000,2025/May 2025/daily cum dated 20.05.2025.xls,49.000,,93.000
